Concert ID,Track,Kriti,Ragam,Composer,Main Artist,Album hrefs
34 - C0068 - BMK-16,107,nagumOmu_ganalEni,AbhEri,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/ksomu/Carnatic_Vocal/Balamurali.Krishna/BMK-16
44 - C0008 - Navavarna,10,nagumOmu_ganalEni,AbhEri,tyAgarAja,Madurai Mani Iyer,http://sangeethamshare.org/sripathy/Audio/Carnatic/Artists/MMI/Navavarna
46 - C0022 - 026-Radha-Jayalaxmi-,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,"Radha,Jayalakshmi",http://sangeethamshare.org/asokan/CARNATIC/026-Radha-Jayalaxmi-15
46 - C0058 - 063-SSI,6,nagumOmu_ganalEni,AbhEri,tyAgarAja,Semmangudi Srinivasa Iyer,http://sangeethamshare.org/asokan/CARNATIC/063-SSI
46 - C0084 - 090-S.Gopalaratnam_A,6,nagumOmu_ganalEni,AbhEri,tyAgarAja,Srirangam Gopalaratnam,http://sangeethamshare.org/asokan/CARNATIC/090-S.Gopalaratnam_AK_Yella
52 - C0003 - 004-Kunnakudi_M_Bala,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,Kunnakudi M Balamuralikrishna,http://sangeethamshare.org/balaji/UPLOADS-001-200/004-Kunnakudi_M_Balamuralikrishna-Vocal/
52 - C0012 - 014-M_Balamuralikris,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/balaji/UPLOADS-001-200/014-M_Balamuralikrisha-Vocal/
57 - C0023 - 023-Sanjay_Subrahman,9,nagumOmu_ganalEni,AbhEri,tyAgarAja,Sanjay Subrahmanyan,http://sangeethamshare.org/sreekanth/023-Sanjay_Subrahmanyan-Live_Concert7/
57 - C0094 - 094-TV_Sankaranaraya,9,nagumOmu_ganalEni,AbhEri,tyAgarAja,TV Sankaranarayanan,http://sangeethamshare.org/sreekanth/094-TV_Sankaranarayanan-Live_Concert6/
57 - C0119 - 119-Dr_M_Balamuralik,6,nagumOmu_ganalEni,AbhEri,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/sreekanth/119-Dr_M_Balamuralikrishna-Live_Concert5/
57 - C0146 - 146-Dr_M_Balamuralik,7,nagumOmu_ganalEni,AbhEri,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/sreekanth/146-Dr_M_Balamuralikrishna-Live_Concert6/
57 - C0170 - 170-Madurai_Somasund,11,nagumOmu_ganalEni,AbhEri,tyAgarAja,Madurai Somasundaram,http://sangeethamshare.org/sreekanth/170-Madurai_Somasundaram-Devakottai_1968/
57 - C0172 - 172-N_Ramani-Live_Co,2,nagumOmu_ganalEni,AbhEri,tyAgarAja,N Ramani,http://sangeethamshare.org/sreekanth/172-N_Ramani-Live_Concert3/
57 - C0200 - 200-Dr_M_Balamuralik,9,nagumOmu_ganalEni,AbhEri,tyAgarAja,M BalamuraliKrishna,http://sangeethamshare.org/sreekanth/200-Dr_M_Balamuralikrishna-Live_Concert7/
57 - C0224 - 224_Kanyakumari-Live,7,nagumOmu_ganalEni,AbhEri,tyAgarAja,A Kanyakumari,http://sangeethamshare.org/sreekanth/224_Kanyakumari-Live_Concert/
57 - C0355 - 355-U_Rajesh-Live_Co,9,nagumOmu_ganalEni,AbhEri,tyAgarAja,U Rajesh,http://sangeethamshare.org/sreekanth/355-U_Rajesh-Live_Concert1/
57 - C0443 - 443-Dr_M_Balamuralik,8,nagumOmu_ganalEni,AbhEri,tyAgarAja,M BalamuraliKrishna,https://sangeethamshare.org/sreekanth/443-Dr_M_Balamuralikrishna-Live_Concert9/
57 - C0456 - 456-Geetha_Bennett-L,3,nagumOmu_ganalEni,AbhEri,tyAgarAja,Geetha Bennet,https://sangeethamshare.org/sreekanth/456-Geetha_Bennett-Live_Concert3/
57 - C0473 - 473-M_Chandrasekhara,5,nagumOmu_ganalEni,AbhEri,tyAgarAja,"M Chandrasekar,Bharathi",https://sangeethamshare.org/sreekanth/473-M_Chandrasekharan_Bharathi_Gopal-Live_Concert2/
57 - C0475 - 475-M_L_Vasanthakuma,5,nagumOmu_ganalEni,AbhEri,tyAgarAja,ML Vasanthakumari,https://sangeethamshare.org/sreekanth/475-M_L_Vasanthakumari-Live_Concert7/
01 - C0598 - 089.M.L.VASANTHAKUMA,5,ninnu_vinA_mari_galadA,AbhEri,syAmA_sAstri,ML Vasanthakumari,http://sangeethamshare.org/tvg/UPLOADS-0001---0200/089.M.L.VASANTHAKUMARI/
01 - C0977 - 2158-P_Vasanthkumar-,5,ninnu_vinA_mari_galadA,AbhEri,syAmA_sAstri,P Vasanthakumar,http://sangeethamshare.org/tvg/UPLOADS-2001---2200/2158-P_Vasanthkumar-Veena/
01 - c1098 - 615.M.L.VASANTHAKUMA,5,ninnu_vinA_mari_galadA,AbhEri,syAmA_sAstri,ML Vasanthakumari,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/615.M.L.VASANTHAKUMARI/
01 - C3189 - 015-Neela_Ramgopal,5,ninnu_vinA_mari_galadA,AbhEri,syAmA_sAstri,Neela Ramagopal,http://sangeethamshare.org/tvg/SEASON_2013/015-Neela_Ramgopal/
01 - C3247 - 3187-Palghat_R_Rampr,4,ninnu_vinA_mari_galadA,AbhEri,syAmA_sAstri,Palghat R Ramprasad,http://sangeethamshare.org/tvg/UPLOADS-3001---3200/3187-Palghat_R_Ramprasad/
01 - C3613 - 3581-Sumithra_Vasude,3,ninnu_vinA_mari_galadA,AbhEri,syAmA_sAstri,Sumithra Vasudev,http://sangeethamshare.org/tvg/UPLOADS-3401---3600/3581-Sumithra_Vasudev/
02 - C0094 - 102_SemmangudiSriniv,8,ninnu_vinA_mari_galadA,AbhEri,syAmA_sAstri,Semmangudi Srinivasa Iyer,http://sangeethamshare.org/kasturi/UPLOADS-0001-0200/102_SemmangudiSrinivasaIyer_TNK_PSP
10 - C0010 - 006-Mali_Ramani_Srin,3,ninnu_vinA_mari_galadA,AbhEri,syAmA_sAstri,TR Mahalingam,http://sangeethamshare.org/vijayagopal/UPLOADS-001-200/006-Mali_Ramani_Srinivasan-Flute/
17 - C0078 - 079-MLV-Shyama_Sasth,4,ninnu_vinA_mari_galadA,AbhEri,syAmA_sAstri,ML Vasanthakumari,http://sangeethamshare.org/ramasamy_v/079-MLV-Shyama_Sasthri_Krithis/
03 - C0007 - 229-TV_shankaranArAy,10,rAgam_tAnam_pallavi,AbhEri,Own/Others,TV Sankaranarayanan,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/229-TV_shankaranArAyaNan-vocal-Houston_TX-USA-1998/
03 - C0007 - 229-TV_shankaranArAy,11,rAgam_tAnam_pallavi,AbhEri,Own/Others,TV Sankaranarayanan,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/229-TV_shankaranArAyaNan-vocal-Houston_TX-USA-1998/
10 - C0137 - 133-Susarla_Sivaram-,1,rAgam_tAnam_pallavi,AbhEri,Own/Others,Susarla Sivaram,http://sangeethamshare.org/vijayagopal/UPLOADS-001-200/133-Susarla_Sivaram-Vocal/
10 - C0137 - 133-Susarla_Sivaram-,2,rAgam_tAnam_pallavi,AbhEri,Own/Others,Susarla Sivaram,http://sangeethamshare.org/vijayagopal/UPLOADS-001-200/133-Susarla_Sivaram-Vocal/
10 - C0137 - 133-Susarla_Sivaram-,3,rAgam_tAnam_pallavi,AbhEri,Own/Others,Susarla Sivaram,http://sangeethamshare.org/vijayagopal/UPLOADS-001-200/133-Susarla_Sivaram-Vocal/
22 - C0031 - 031_BMK_MMN_TU_BV_Li,6,rAgam_tAnam_pallavi,AbhEri,Own/Others,M BalamuraliKrishna,http://sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/031_BMK_MMN_TU_BV_Live_at_Shankarapuram_Ramanavami_Bangalore__16-April-1982
22 - C0035 - 035_BMK-Potpourri_A-,5,rAgam_tAnam_pallavi,AbhEri,Own/Others,M BalamuraliKrishna,http://sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/035_BMK-Potpourri_A-Compilation-from-Live-Concerts-of-1960s_Duration_2H-56Min_Part-2
22 - C0137 - 100_BMK_ARS_YVR_Bang,6,rAgam_tAnam_pallavi,AbhEri,Own/Others,M BalamuraliKrishna,http://sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/100_BMK_ARS_YVR_Bangalore_1974/
22 - C0155 - 114_The_Vintage_Shan,6,rAgam_tAnam_pallavi,AbhEri,Own/Others,M BalamuraliKrishna,http://sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/114_The_Vintage_Shankarabharanam_of_Krishnatraya/
57 - C0294 - 294-Rajesh_Vaidhya-L,3,rAgam_tAnam_pallavi,AbhEri,Own/Others,Rajesh Vaidhya,http://sangeethamshare.org/sreekanth/294-Rajesh_Vaidhya-Live_Concert1/
57 - C0441 - 441-Sanjay_Subrahman,6,rAgam_tAnam_pallavi,AbhEri,Own/Others,Sanjay Subrahmanyan,https://sangeethamshare.org/sreekanth/441-Sanjay_Subrahmanyan-Live_Concert60/
01 - C0171 - 1274-M_S_Subhalakshm,4,vINAbhEri_vEnuvAdyAdi_vinOdinIm,AbhEri,m_dIkshitar,MS Subbulakshmi,http://sangeethamshare.org/tvg/UPLOADS-1201---1400/1274-M_S_Subhalakshmi
01 - C1042 - 558.T.V.RAMANUJACHAR,2,vINAbhEri_vEnuvAdyAdi_vinOdinIm,AbhEri,m_dIkshitar,TV Ramanujacharlu,http://sangeethamshare.org/tvg/UPLOADS-0401---0600/558.T.V.RAMANUJACHARYALU_VIOLIN/
01 - c1108 - 625.M.S.SUBBALAKSHMI,3,vINAbhEri_vEnuvAdyAdi_vinOdinIm,AbhEri,m_dIkshitar,MS Subbulakshmi,http://sangeethamshare.org/tvg/UPLOADS-0601---0800/625.M.S.SUBBALAKSHMI/
01 - C2952 - 3001-SR_Janakiraman-,12,vINAbhEri_vEnuvAdyAdi_vinOdinIm,AbhEri,m_dIkshitar,SR Janakiraman,http://sangeethamshare.org/tvg/UPLOADS-3001---3200/3001-SR_Janakiraman-Live_Concert_1995/
01 - C3241 - 3181-Radha-Jayalaksh,4,vINAbhEri_vEnuvAdyAdi_vinOdinIm,AbhEri,m_dIkshitar,"Radha,Jayalakshmi",http://sangeethamshare.org/tvg/UPLOADS-3001---3200/3181-Radha-Jayalakshmi-Isaipettagam/
01 - C4211 - 42-Amritha_Murali,2,vINAbhEri_vEnuvAdyAdi_vinOdinIm,AbhEri,m_dIkshitar,Amritha Murali,http://sangeethamshare.org/tvg/SEASON_2015/42-Amritha_Murali/
01 - C4814 - 4729-B_Arundhati_Sar,2,vINAbhEri_vEnuvAdyAdi_vinOdinIm,AbhEri,m_dIkshitar,B Arundhati Sarkar,http://sangeethamshare.org/tvg/UPLOADS-4601---4800/4729-B_Arundhati_Sarkar-Dikshitar-Ragam_24x7/
01 - C6044 - 23-Aishwarya_Vidya_R,2,vINAbhEri_vEnuvAdyAdi_vinOdinIm,AbhEri,m_dIkshitar,Aishwarya Vidhya Raghunath,http://sangeethamshare.org/tvg/SEASON_2018/23-Aishwarya_Vidya_Raghunath/
03 - C0173 - 061-M_S_Subbulakshmi,4,vINAbhEri_vEnuvAdyAdi_vinOdinIm,AbhEri,m_dIkshitar,MS Subbulakshmi,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/061-M_S_Subbulakshmi-Ramaseva_Mandali-BengaLUru-1988/
03 - C0965 - 611-RK_padhmanAbha-v,7,vINAbhEri_vEnuvAdyAdi_vinOdinIm,AbhEri,m_dIkshitar,RK Padmanabha,http://sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-601-900/611-RK_padhmanAbha-vocal/
06 - c0007 - 0009-Dr.S.Ramanathan,3,vINAbhEri_vEnuvAdyAdi_vinOdinIm,AbhEri,m_dIkshitar,S Ramanathan,http://sangeethamshare.org/svasu/UPLOADS-0001-0200/0009-Dr.S.Ramanathan-FM-23-12-06-MD-Kritis
10 - C0184 - 180-Semmangudi_Srini,3,vINAbhEri_vEnuvAdyAdi_vinOdinIm,AbhEri,m_dIkshitar,Semmangudi Srinivasa Iyer,http://sangeethamshare.org/vijayagopal/UPLOADS-001-200/180-Semmangudi_Srinivasa_Iyer-Vocal/
15 - C0023 - 023-M.S.Subbulakshmi,4,vINAbhEri_vEnuvAdyAdi_vinOdinIm,AbhEri,m_dIkshitar,MS Subbulakshmi,http://sangeethamshare.org/muralidaran/Uploads-001-100/023-M.S.Subbulakshmi-AIR-Concert/
15 - C0060 - 060-M.S.Subbulakshmi,5,vINAbhEri_vEnuvAdyAdi_vinOdinIm,AbhEri,m_dIkshitar,MS Subbulakshmi,http://sangeethamshare.org/muralidaran/Uploads-001-100/060-M.S.Subbulakshmi-Live-Concert-1979/
17 - C0070 - 071-MSS-World_Music_,4,vINAbhEri_vEnuvAdyAdi_vinOdinIm,AbhEri,m_dIkshitar,MS Subbulakshmi,http://sangeethamshare.org/ramasamy_v/071-MSS-World_Music_Day_Concert_AIR/
23 - C0128 - 137-S-Ramanathan-MSG,4,vINAbhEri_vEnuvAdyAdi_vinOdinIm,AbhEri,m_dIkshitar,S Ramanathan,http://sangeethamshare.org/murthy/Karnatak/UPLOADS-001-200/137-S-Ramanathan-MSG-TKM-MD-kritis
22 - C0122 - 087_BMK_From-AIR-Arc,1,bhajAmi_sadA,AbhOgi,bAlamuraLi_krishNA,M BalamuraliKrishna,http://sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/087_BMK_From-AIR-Archives/
22 - C0012 - 012_BMK-ARS-MRM_Live,8,bratukantA_cintE,AbhOgi,bAlamuraLi_krishNA,M BalamuraliKrishna,http://sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/012_BMK-ARS-MRM_Live-at-Vishakhapatnam_1981
22 - C0017 - 017_BMK-NM-TASM_Live,8,bratukantA_cintE,AbhOgi,bAlamuraLi_krishNA,M BalamuraliKrishna,http://sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/017_BMK-NM-TASM_Live-at-Vishveshwara-Puram-Bangalore_25-August-1982
01 - c0093 - 1409-Mani_Krishnaswa,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Mani Krishnaswamy,http://sangeethamshare.org/tvg/UPLOADS-1401---1600/1409-Mani_Krishnaswamy
01 - c0606 - 099.SANDHYAVANDANAM_,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Sandhyavandanam Srinivasa Rao,http://sangeethamshare.org/tvg/UPLOADS-0001---0200/099.SANDHYAVANDANAM_SRINIVASA_RAO/
01 - c0664 - 161.Kadri_Gopalnath-,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Kadri Gopalnath,http://sangeethamshare.org/tvg/UPLOADS-0001---0200/161.Kadri_Gopalnath-Saxaphone-Music_Academy_Live_Relay/
01 - C0672 - 169.SEETHA_RAJAN-ISA,2,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Seetha Rajan,http://sangeethamshare.org/tvg/UPLOADS-0001---0200/169.SEETHA_RAJAN-ISAI_VIZHA-VARIOUS_VARNAMS/
01 - C0763 - 265.UP_Raju-Mandolin,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,UP Raju,http://sangeethamshare.org/tvg/UPLOADS-0201---0400/265.UP_Raju-Mandolin/
01 - c0812 - 320-M.L.VASANTHAKUMA,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,ML Vasanthakumari,http://sangeethamshare.org/tvg/UPLOADS-0201---0400/320-M.L.VASANTHAKUMARI/
01 - C0815 - 323.SUDHA_RAGHUNATHA,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Sudha Raghunathan,http://sangeethamshare.org/tvg/UPLOADS-0201---0400/323.SUDHA_RAGHUNATHAN/
01 - c0824 - 332.VISALAKSHI_NITHY,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Visalakshi Nithyanand,http://sangeethamshare.org/tvg/UPLOADS-0201---0400/332.VISALAKSHI_NITHYANAND/
01 - C0842 - 351.Manda_Sudharani-,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Manda Sudharani,http://sangeethamshare.org/tvg/UPLOADS-0201---0400/351.Manda_Sudharani-Isai_Vizha-A.I.R/
01 - c1296 - 0836.SMT.MALA_CHANDR,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Sikkil Mala Chandrasekhar,http://sangeethamshare.org/tvg/UPLOADS-0801---1000/0836.SMT.MALA_CHANDRASEKHAR-FLUTE-LIVE-CONCERT/
01 - C1416 - 0963.R.Ganesh-R.Kuma,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,"Ganesh,Kumaresh",http://sangeethamshare.org/tvg/UPLOADS-0801---1000/0963.R.Ganesh-R.Kumaresh-Violin_Duet-National_Programme/
01 - C1506 - 1639-Thiruvengadu_Ja,9,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Adoor P Sudarshanam,http://sangeethamshare.org/tvg/UPLOADS-1601---1800/1639-Thiruvengadu_Jayaraman_Memorial-Adoor_P_Sudharshanam/
01 - C1661 - 1735-Seetha_Narayana,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Seetha Narayanan,http://sangeethamshare.org/tvg/UPLOADS-1601---1800/1735-Seetha_Narayanan/
01 - C1682 - 1761-Ramnath_Iyer-Go,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,"Ramnath Iyer,Gopinath Iyer",http://sangeethamshare.org/tvg/UPLOADS-1601---1800/1761-Ramnath_Iyer-Gopinath_Iyer-Veena_Duet/
01 - C1683 - 1763-Tanjore_S_Kalya,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Tanjore S Kalyanaraman,http://sangeethamshare.org/tvg/UPLOADS-1601---1800/1763-Tanjore_S_Kalyanaraman/
01 - C1889 - 055.SAI_NARASIMHAN_F,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Sai Narasimhan,http://sangeethamshare.org/tvg/SEASON_2007/055.SAI_NARASIMHAN_FLUTE/
01 - C1975 - 1967-U_Srinivas_Mand,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,U Shrinivas,http://sangeethamshare.org/tvg/UPLOADS-1801---2000/1967-U_Srinivas_Mandolin-N_Ramani_Flute/
01 - C2021 - 2020-VR_Raghava_Kris,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,VR Raghava Krishna,http://sangeethamshare.org/tvg/UPLOADS-2001---2200/2020-VR_Raghava_Krishna/
01 - C2112 - 2126-MD_Ramanathan,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,MD Ramanathan,http://sangeethamshare.org/tvg/UPLOADS-2001---2200/2126-MD_Ramanathan/
01 - C2127 - 1835-Anayampatti_Gan,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Anayampatti Ganesan,http://sangeethamshare.org/tvg/UPLOADS-1801---2000/1835-Anayampatti_Ganesan-Jalatarangam/
01 - C2297 - 056-S_Mahathi,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,S Mahathi,http://sangeethamshare.org/tvg/SEASON_2011/056-S_Mahathi/
01 - C2336 - 2310-N_Ravikiran-Chi,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,N Ravikiran,http://sangeethamshare.org/tvg/UPLOADS-2201---2400/2310-N_Ravikiran-Chithra_Veena-Podhigai_TV_Isai_Charal_Audio/
01 - C2405 - 2395-NC_Madhav-Violi,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,NC Madhav,http://sangeethamshare.org/tvg/UPLOADS-2201---2400/2395-NC_Madhav-Violin/
01 - C2564 - 2570-KJ_Yesudas-Sri_,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,KJ Yesudas,http://sangeethamshare.org/tvg/UPLOADS-2401---2600/2570-KJ_Yesudas-Sri_Ramanavami_Trivandrum_1976/
01 - C2600 - 2607-Anuradha_Krishn,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Anuradha Krishnamurthy,http://sangeethamshare.org/tvg/UPLOADS-2601---2800/2607-Anuradha_Krishnamurthy/
01 - C2899 - 2939-Sai_Narasimhan-,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Sai Narasimhan,http://sangeethamshare.org/tvg/UPLOADS-2801---3000/2939-Sai_Narasimhan-Sai_Krishnan-Flute_Duet/
01 - C2940 - 2987-Madurai_GS_Mani,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Madurai GS Mani,http://sangeethamshare.org/tvg/UPLOADS-2801---3000/2987-Madurai_GS_Mani/
01 - C3059 - 2174-Nirmala_Sundara,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Nirmala Sundararajan,http://sangeethamshare.org/tvg/UPLOADS-2001---2200/2174-Nirmala_Sundararajan/
01 - C3148 - 3137-N.Rama_Murthy-S,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,N Ramamurthi,http://sangeethamshare.org/tvg/UPLOADS-3001---3200/3137-N.Rama_Murthy-SS_2013/
01 - C3251 - 3191-Tanjore_S_Kalya,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Tanjore S Kalyanaraman,http://sangeethamshare.org/tvg/UPLOADS-3001---3200/3191-Tanjore_S_Kalyanaraman/
01 - C3441 - 3398-M_Lalitha_M_Nan,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,"M Lalitha, M Nandini",http://sangeethamshare.org/tvg/UPLOADS-3201---3400/3398-M_Lalitha_M_Nandini-Violin_Duet-TV_Audio/
01 - C3513 - 3476-TNS_Krishna,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,TNS Krishna,http://sangeethamshare.org/tvg/UPLOADS-3401---3600/3476-TNS_Krishna/
01 - C3618 - 3586-Anuradha_Krishn,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Anuradha Krishnamurthy,http://sangeethamshare.org/tvg/UPLOADS-3401---3600/3586-Anuradha_Krishnamurthy/
01 - C3677 - 3608-TN_Seshagopalan,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,TN Seshagopalan,http://sangeethamshare.org/tvg/UPLOADS-3601---3800/3608-TN_Seshagopalan-TV_Audio/
01 - C3736 - 3666-UP_Raju-Mandoli,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,UP Raju,http://sangeethamshare.org/tvg/UPLOADS-3601---3800/3666-UP_Raju-Mandolin/
01 - C3968 - 3907-Palghat_R_Rampr,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Palghat R Ramprasad,http://sangeethamshare.org/tvg/UPLOADS-3801---4000/3907-Palghat_R_Ramprasad/
01 - C3987 - 3927-Madurai_GS_Mani,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Madurai GS Mani,http://sangeethamshare.org/tvg/UPLOADS-3801---4000/3927-Madurai_GS_Mani/
01 - C4055 - 3999-GN_Balasubraman,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,GN Balasubramaniam,http://sangeethamshare.org/tvg/UPLOADS-3801---4000/3999-GN_Balasubramaniam/
01 - C4149 - 4095-Anayampatti_Gan,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Anayampatti Ganesan,http://sangeethamshare.org/tvg/UPLOADS-4001---4200/4095-Anayampatti_Ganesan-Jalatharangam/
01 - C4198 - 30-Geetha_Raja,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Geetha Raja,http://sangeethamshare.org/tvg/SEASON_2015/30-Geetha_Raja/
01 - C4258 - 4163-Anayampatti_S_G,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Anayampatti Ganesan,http://sangeethamshare.org/tvg/UPLOADS-4001---4200/4163-Anayampatti_S_Ganesan-Jalatarangam-Ragam_24x7/
01 - C4504 - 4415-Nirmala_Sundara,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Nirmala Sundararajan,http://sangeethamshare.org/tvg/UPLOADS-4401---4600/4415-Nirmala_Sundararajan/
01 - C5074 - 5003-R_Aswathnarayan,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,R Aswathnarayanan,http://sangeethamshare.org/tvg/UPLOADS-5001---5200/5003-R_Aswathnarayanan
01 - C5212 - 5114-Palghat_KV_Nara,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Palghat KV Narayanaswamy,http://sangeethamshare.org/tvg/UPLOADS-5001---5200/5114-Palghat_KV_Narayanaswamy-24x7
01 - C5603 - 5517-L_Subramaniam-V,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,L Subramaniam,http://sangeethamshare.org/tvg/UPLOADS-5401---5600/5517-L_Subramaniam-Violin-Ragam_24x7/
01 - C5655 - 5572-Madurai_GS_Mani,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Madurai GS Mani,http://sangeethamshare.org/tvg/UPLOADS-5401---5600/5572-Madurai_GS_Mani/
01 - C6051 - 30-Shobana_Vignesh-P,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Shobana Vignesh,http://sangeethamshare.org/tvg/SEASON_2018/30-Shobana_Vignesh-Podhigai_TV_Live_relay/
01 - C6267 - 6115-Anuradha_Krishn,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Anuradha Krishnamurthy,http://sangeethamshare.org/tvg/UPLOADS-6001---6200/6115-Anuradha_Krishnamurthy/
01 - C6323 - 6172-Seetha_Narayana,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Seetha Narayanan,http://sangeethamshare.org/tvg/UPLOADS-6001---6200/6172-Seetha_Narayanan/
01 - C6496 - 6348-Santhosh_Subram,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Santhosh Subramanian,http://sangeethamshare.org/tvg/UPLOADS-6201---6400/6348-Santhosh_Subramanian/
01 - C6636 - 6447-Seetha_Narayana,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Seetha Narayanan,http://sangeethamshare.org/tvg/UPLOADS-6401---6600/6447-Seetha_Narayanan/
02 - C0006 - 050_MaharajapuramVis,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Maharajapuram Viswanatha Iyer,http://sangeethamshare.org/kasturi/UPLOADS-0001-0200/050_MaharajapuramVishwanathaIyer/
02 - C0022 - 010_NeyveliSanthanag,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,Neyveli Santhanagopalan,http://sangeethamshare.org/kasturi/UPLOADS-0001-0200/010_NeyveliSanthanagopalan/
02 - C0045 - 033_KSGopalakrishnan,1,evari_bOdhanavini-VARNAM,Abhogi,patnam_subhramanya_iyer,KS Gopalakrishnan,http://sangeethamshare.org/kasturi/UPLOADS-0001-0200/033_KSGopalakrishnan/
